"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Fuel.Tank.Capacity..Litres.","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie"
"Aston Martin","240,900","https://www.ccarprice.com/products/AstonMartin_DB11_Volante_2022.jpg","DB11 Volante 2022","4.0L Twin-Turbo V8 Gas","Premium","20.5 gallons","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","Yes","","Yes","","","","","",503,4,513,51.2,186.6,76.7,110.4,NA,8,76,"Automatic","rear",4,2,4134,"Petrol",18,24,"Convertible"
"Aston Martin","285,600","https://www.ccarprice.com/products/AstonMartin_DB11_2022.jpg","DB11 V8 2022","4.0L Twin-Turbo V8 Gas","Premium","20.5 gallons","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","Yes","","Yes","","","","","",503,4,513,50.8,186.6,76.7,110.4,NA,8,76,"Automatic","rear",4,2,3880,"Petrol",18,24,"Coupe"
"Aston Martin","176,900","https://www.ccarprice.com/products/AstonMartin_DBX_2022_1.jpg","DBX 2022","4.0-liter Twin-Turbo V8 Gas","Gasoline","22.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","Yes","","","","",542,4,516,66.1,198.4,80.7,120.5,7.5,8,83,"Automatic","all",5,4,4940,"Petrol",14,18,"SUV"
"Aston Martin","334,700","https://www.ccarprice.com/products/Aston_Martin_DBS_Superleggera_Volante_2021.jpg","DBS Superleggera Volante 2021","5.2L Twin-Turbo V12 Gas","Premium","20.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",715,5.2,663,51,185.5,77.5,110.4,3.5,12,76,"Automatic","rear",4,2,4107,"Petrol",14,22,"Convertible"
"Aston Martin","237,900","https://www.ccarprice.com/products/Aston_Martin_DB11_Shadow_Edition_Volante_2021.jpg","DB11 Shadow Edition 2021","4.0L Twin-Turbo V8 Gas","Premium","20.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","","","Yes","","Yes","","","","","",503,4,513,51.2,186.6,76.7,110.4,NA,8,76,"Automatic","rear",4,2,4134,"Petrol",18,24,"Convertible"
"Aston Martin","220,900","https://www.ccarprice.com/products/Aston_Martin_DB11_V8_Volante_2021.jpg","DB11 V8 Volante 2021","4.0L Twin-Turbo V8 Gas","Premium","20.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","","","Yes","","Yes","","","","","",503,4,513,51.2,186.6,76.7,110.4,NA,8,76,"Automatic","rear",4,2,4134,"Petrol",18,24,"Convertible"
"Aston Martin","205,600","https://www.ccarprice.com/products/Aston_Martin_DB11_2021.jpg","DB11 V8 2021","4.0L Twin-Turbo V8 Gas","Premium","20.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","","","","Yes","","Yes","","","","","",503,4,513,50.8,186.6,76.7,110.4,NA,8,76,"Automatic","rear",4,2,3880,"Petrol",18,24,"Coupe"
"Aston Martin","316,300","https://www.ccarprice.com/products/Aston_Martin_DBS_Superleggera_Coupe_2021.jpg","DBS Superleggera Coupe 2021","5.2-liter Twin-Turbo V12 Gas","Premium","20.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",715,5.2,663,50.4,185.5,77.5,110.4,3.5,12,76,"Automatic","rear",4,2,4068,"Petrol",14,22,"Coupe"
"Aston Martin","146,000","https://www.ccarprice.com/products/Aston-Martin-Vantage-V8-Coupe-2021.jpg","Vantage V8 Coupe 2021","4.0-liter Twin-Turbo V8 Gas","Gasoline","19.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","","","","Yes","","Yes","","","","Yes","",503,4,461,50.1,175.8,76.5,106.5,NA,8,72,"Manual","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Aston Martin","204,990","https://www.ccarprice.com/products/Aston-Martin-Vantage-AMR-59-Edition-RWD_2020.jpg","Vantage AMR 59 Edition 2020","4.0-liter Twin-Turbo V8 Gas","Gasoline","19.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","Yes","","Yes","","","","Yes","",503,4,461,50.1,175.8,76.5,106.5,NA,8,72,"Manual","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Aston Martin","160,000","https://www.ccarprice.com/products/Aston_Martin_V8_Vantage_Roadster_2021.gif","V8 Vantage Roadster 2021","4.0-liter Twin-Turbo V8 Gas","Gasoline","19.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","Yes","Yes","Yes","","","","Yes","",503,4,505,50.1,175.8,76.5,106.5,NA,8,72,"Automatic","rear",2,2,NA,"Petrol",18,25,"Convertible"
"Aston Martin","1,360,000","https://www.ccarprice.com/products/Aston-Martin-Valhalla-2022.jpg","Valhalla 2022","Twin-Turbo V6 Hybrid","Hybrid","TBC","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","Yes","","Yes","","","","Yes","",1000,NA,NA,NA,NA,NA,NA,NA,NA,0,"Automatic","",2,2,NA,"Hybrid",NA,NA,"Coupe"
"Aston Martin","241,000","https://www.ccarprice.com/products/Aston-Martin-DB11-AMR-2020.jpg","DB11 AMR 2020","5.2-liter Twin-Turbo V12 Gas","Premium","20.5 gallons","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","Yes","","Yes","","","Yes","","",630,5.2,516,50.8,186.6,76.8,110.4,NA,12,76,"Automatic","rear",4,2,4134,"Petrol",15,22,"Coupe"
"Aston Martin","204,990","https://www.ccarprice.com/products/Aston-Martin-Vantage-AMR-59-Edition-2020.jpg","Vantage AMR 59 Edition 2020","4.0-liter Twin-Turbo V8 Gas","Gasoline","19.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","","Yes","","","","","",503,4,461,50.1,175.8,76.5,106.5,NA,8,72,"Manual","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Aston Martin","179,990","https://www.ccarprice.com/products/Aston-Martin-Vantage-AMR-Hero-2020.jpg","Vantage AMR Hero","4.0-liter Twin-Turbo V8 Gas","Gasoline","19.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","","Yes","","","","","",503,4,461,50.1,175.8,76.5,106.5,NA,8,72,"Manual","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Aston Martin","1,260,000","https://www.ccarprice.com/products/Aston-Martin-Valhalla-2021_1.jpg","Valhalla 2021","Twin-Turbo V6 Hybrid","Hybrid","TBC","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","","","","","",1000,NA,NA,NA,NA,NA,NA,NA,NA,0,"Automatic","",2,2,NA,"Hybrid",NA,NA,"Coupe"
"Aston Martin","950,000","https://www.ccarprice.com/products/Aston-Martin-V12-Speedster-2021_1.jpg","V12 Speedster 2021","5.2-liter Twin-Turbo V12 Gas","Gasoline","TBC","Yes","","","","Yes","","Yes","","Yes","","","","Yes","","","Yes","","Yes","Yes","","Yes","","","Yes","Yes","","","","","Yes","","Yes","Yes","","Yes","Yes","","","","","","","","","","Yes","","Yes","","","","Yes","",700,5.2,555,NA,NA,NA,NA,NA,NA,0,"Automatic","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Aston Martin","176,900","https://www.ccarprice.com/products/Aston-Martin-DBX-AWD-2021.jpg","DBX AWD 2021","4.0-liter Twin-Turbo V8 Gas","Premium","22.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","","","","Yes","",542,4,516,66.1,198.4,80.7,120.5,7.5,8,83,"Automatic","all",5,4,NA,"Petrol",NA,NA,"SUV"
"Aston Martin","152,990","https://www.ccarprice.com/products/Aston-Martin-Vantage-Coupe-2020.jpg","Vantage Coupe 2020","V8 4,0 l","Gasoline","19.3 gal","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","Yes","","Yes","","","","Yes","",503,NA,505,50.1,175.8,76.5,106.5,NA,8,72,"Automatic","rear",2,2,NA,"Petrol",18,24,"Coupe"
"Aston Martin","160,000","https://www.ccarprice.com/products/Aston-Martin-Vantage-Roadstar-2021.jpg","Vantage Roadster 2021","4.0-liter Twin-Turbo V8 Gas","Gas","19.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",503,4,505,50.1,175.8,76.5,106.5,NA,8,72,"Automatic","rear",2,2,NA,"Petrol",18,25,"Convertible"
"Aston Martin","335,000","https://www.ccarprice.com/products/Aston_Martin_DBS_Superleggera_Volante_2020.jpg","DBS Superleggera Volante 2020","Twin Turbo Premium Unleaded V-12","Premium","20.5 gal","","","Yes","Yes","Yes","Yes","","Yes","","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","Yes","","Yes","","","","","",715,NA,663,51,185.5,77.5,110.4,3.5,NA,76,"Automatic","rear",4,2,4107,"Petrol",14,22,"Convertible"
"Ferrari","A","https://www.ccarprice.com/products/Ferrari_488_GT3_Evo.jpg","488 GT3 Evo","","Premium","N/A","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","No",600,NA,518,44,185,82,108,NA,8,0,"Automatic","rear",2,2,2772,"Petrol",NA,NA,"Coupe"
"Ferrari","A","https://www.ccarprice.com/products/Ferrari_Purosangue_SUV_2022_1.jpg","Purosangue SUV 2024","V-8","Premium unleaded","TBC","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","Yes","Yes","","Yes","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,8,0,"Automatic","all",4,4,NA,"Petrol",NA,NA,"SUV"
"Ferrari","A","https://www.ccarprice.com/products/Ferrari_SF90_Stradale_2023.jpg","SF90 Stradale 2023","4.0L Twin-Turbo V8 Plug-in Hybrid","Premium unleaded","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","","","","","",769,4,590,46.7,185.4,77.6,104.3,NA,12,NA,"Automatic","all",2,2,3593,"Petrol",NA,NA,"Coupe"
"Ferrari","A","https://www.ccarprice.com/products/Ferrari_Purosangue_SUV_2023_1.jpg","Purosangue SUV 2023","V-8","Premium unleaded","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","","","","Yes","",818,NA,546,46.7,185.4,77.6,104.3,NA,8,NA,"Automatic","all",2,2,3593,"Petrol",NA,NA,"SUV"
"Ferrari","A","https://www.ccarprice.com/products/Ferrari_296_GTB_2023_1.jpg","296 GTB 2023","3.0L Turbo V6 Hybrid","Premium unleaded","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","","","","",818,3,546,46.7,185.4,77.6,104.3,NA,8,NA,"Automatic","all",2,2,3593,"Petrol",NA,NA,"Coupe"
"Ferrari","400,000","https://www.ccarprice.com/products/Ferrari_296_GTS_2023.jpg","296 GTS 2023","3.0L Twin-Turbo V6 Plug-in Hybrid","Plug-in Hybrid","17.2 gallons","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","Yes","Yes","","","","","",819,3,545,46.7,179.9,77.1,102.4,NA,6,64,"Automatic","rear",2,2,NA,"Hybrid",NA,NA,"Convertible"
"Ferrari","122,000","https://www.ccarprice.com/products/Ferrari_F1_2022.jpg","F1 2022","V6","","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",4,NA,120,44.9,168.8,71.7,107,3.9,6,NA,"Automatic","",1,1,1749,"Unknown",NA,NA,"Coupe"
"Ferrari","469,310","https://www.ccarprice.com/products/Ferrari_812_GTS_2022.jpg","812 GTS 2022","6.5-liter V12 Gas","Premium unleaded","24.3 gallons","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","","","","Yes","","Yes","","","","","",789,6.5,530,50.3,195.39,77.6,107.1,NA,12,91,"Automatic","rear",2,2,3527.4,"Petrol",12,16,"Convertible"
"Ferrari","278,050","https://www.ccarprice.com/products/Ferrari_F8_Spider_2022_1.jpg","F8 Spider 2022","3.9L Twin-Turbo V8 Gas","Premium unleaded","22.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","","","Yes","","Yes","","","","Yes","",710,3.9,568,47.5,181.5,77.9,104.3,NA,8,83,"Automatic","rear",2,2,NA,"Petrol",15,18,"Convertible"
"Ferrari","2,250,000","https://www.ccarprice.com/products/Ferrari_Daytona_SP3_2022.jpg","Daytona SP3 2022","6.5L V12","","","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","","Yes","","","","","",829,6.5,514,NA,NA,NA,NA,NA,12,NA,"Automatic","rear",2,2,NA,"Unknown",NA,NA,"Convertible"
"Ferrari","360,900","https://www.ccarprice.com/products/Ferrari_296_GTB_Assetto_Fiorano_Coupe_2022_1.jpg","296 GTB Assetto Fiorano 2022","3.0L Turbo V6 Hybrid","Premium unleaded","TBC","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","Yes","Yes","","","","","",818,3,546,NA,NA,NA,NA,NA,6,0,"Automatic","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Ferrari","400,000","https://www.ccarprice.com/products/Ferrari_Purosangue_2023_1.jpg","Purosangue 2023","6.5L V12 Gas","Premium unleaded","TBC","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","Yes","Yes","","Yes","","","","","",715,6.5,528,NA,NA,NA,NA,NA,12,0,"Automatic","all",4,4,NA,"Petrol",NA,NA,"SUV"
"Ferrari","321,400","https://www.ccarprice.com/products/Ferrari_296_GTB_Coupe_2022.jpg","296 GTB 2022","3.0L Turbo V6 Hybrid","Premium unleaded","TBC","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","Yes","Yes","","","","","",818,3,546,NA,NA,NA,NA,NA,6,0,"Automatic","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Ferrari","507,000","https://www.ccarprice.com/products/Ferrari_SF90_Stradale_2022_1.jpg","SF90 Stradale 2022","4.0L Twin-Turbo V8 Plug-in Hybrid","Premium unleaded","","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","Yes","Yes","","","","","",769,4,590,46.7,185.4,77.6,104.3,4.6,8,NA,"Automatic","all",2,2,3593,"Petrol",NA,NA,"Coupe"
"Ferrari","672,000","https://www.ccarprice.com/products/Ferrari_812_Competizione_A_2022.jpg","812 Competizione A 2022","6.5L V12","Premium unleaded","24.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","Yes","","Yes","","","","","",830,6.5,510,50.2,183.4,77.6,107.1,NA,12,91,"Automatic","rear",2,2,3593,"Petrol",12,16,"Coupe"
"Ferrari","1,800,000","https://www.ccarprice.com/products/Ferrari_Monza_SP2_2021.jpg","Monza SP2 2021","6.5L V12 Gas","Premium unleaded","23.7 gallons","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","","","Yes","","","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","Yes","","Yes","","","","Yes","",800,6.5,530,NA,NA,NA,NA,NA,12,87,"Automatic","rear",2,NA,NA,"Petrol",9,17,"Convertible"
"Ferrari","1,800,000","https://www.ccarprice.com/products/Ferrari_Monza_SP1_2021.jpg","Monza SP1 2021","6.5L V12 Gas","Premium unleaded","23.7 gallons","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","","","Yes","","","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","Yes","","Yes","","","","Yes","",800,6.5,530,NA,NA,NA,NA,NA,12,87,"Automatic","rear",1,NA,NA,"Petrol",9,17,"Convertible"
"Ferrari","360,900","https://www.ccarprice.com/products/Ferrari_296_GTB_Assetto_Fiorano_2022.jpg","296 GTB Assetto Fiorano 2022","3.0L Turbo V6 Hybrid","Premium unleaded","TBC","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","Yes","Yes","","","","","",818,3,546,NA,NA,NA,NA,NA,6,0,"Automatic","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Ferrari","321,400","https://www.ccarprice.com/products/Ferrari_296_GTB_2022.jpg","296 GTB 2022","3.0L Turbo V6 Hybrid","Premium unleaded","TBC","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","Yes","Yes","","","","","",818,3,546,NA,NA,NA,NA,NA,6,0,"Automatic","rear",2,2,NA,"Petrol",NA,NA,"Coupe"
"Ferrari","610,000","https://www.ccarprice.com/products/Ferrari_812_Superfast_2022.jpg","812 Superfast 2022","6.5-liter V12 Gas","Premium unleaded","24.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",788,6.5,529,50.2,183.4,77.6,107.1,NA,12,91,"Automatic","rear",2,2,3593,"Petrol",12,16,"Coupe"
"Ferrari","558,000","https://www.ccarprice.com/products/Ferrari_812_Superfast_2022_1.jpg","SF90 Spider 2022","4.0-liter Twin-Turbo V8 Plug-in Hybrid","Premium unleaded","15 gallons","Yes","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","","","","","","Yes","Yes","Yes","","","","","",986,4,590,46.7,185.4,77.6,104.3,NA,8,57,"Automatic","all",2,2,NA,"Petrol",20,24,"Convertible"
"Ferrari","583,000","https://www.ccarprice.com/products/Ferrari_812_Competizione_2022_1.jpg","812 Competizione 2022","6.5L V12","Premium unleaded","24.3 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","","","Yes","","Yes","","","","","",830,6.5,510,50.2,183.4,77.6,107.1,NA,12,91,"Automatic","rear",2,2,3593,"Petrol",12,16,"Coupe"
